respondent_id,persona,age_group,gender,city_tier,monthly_hh_income,hh_type,products_used_shampoo,products_used_conditioner,products_used_body_wash,products_used_bar_soap,products_used_dishwash,products_used_laundry,products_used_floor_cleaner,products_used_toilet_cleaner,primary_channel,actual_spend_personal_care,actual_spend_mid,total_hh_spend_monthly,purchase_drivers_price,purchase_drivers_brand_trust,purchase_drivers_ingredients,purchase_drivers_eco_pkg,purchase_drivers_efficacy,purchase_drivers_fragrance,purchase_drivers_recommendation,purchase_drivers_availability,habit_strength,eco_concern_score,prior_eco_purchase,green_identity,lifestyle_exercise_yoga,lifestyle_track_waste,lifestyle_organic_food,lifestyle_eco_content,lifestyle_lifestyle_change,lifestyle_repair_reuse,greenwashing_skepticism,premium_willingness_pct,brand_switch_readiness,hard_water_waxy_hair,hard_water_poor_lather,hard_water_softener,hard_water_no_issue,trust_signal_lab_tests,trust_signal_certification,trust_signal_friend_rec,trust_signal_influencer_rec,trust_signal_free_sample,trust_signal_money_back,trust_signal_reviews,peer_eco_usage,discovery_channel,format_interest_shampoo_bar,format_interest_dishwash_block,format_interest_laundry_sheets,format_interest_body_bar,format_interest_surface_tablets,format_interest_conditioner_bar,format_interest_toilet_tablet,format_interest_none,barrier_efficacy_doubt,barrier_unfamiliar,barrier_price,barrier_availability,barrier_habit,barrier_humidity,barrier_no_concern,preferred_eco_channel,ayurveda_affinity,subscription_intent,bundle_pref_bathroom_kit,bundle_pref_kitchen_kit,bundle_pref_full_home,bundle_pref_trial_sampler,bundle_pref_gift_hamper,bundle_pref_no_bundle,eco_spend_willingness,max_price_shampoo_bar,max_price_laundry_sheets,pricing_model_pref,scenario_purchase_intent,overall_interest_score,interest_binary,interest_3class,actual_spend_mid_fill,aspiration_gap,lifestyle_score,format_interest_count,barrier_count,trust_signal_count,sdb_flag,is_outlier
R1758,Eco Skeptic,35-44,Male,Tier1,gt200k,Single,1,1,1,1,1,1,1,0,D2C,401-700,550.0,1118,0,1,1,0,1,0,1,1,gt5y,4,No_considered,Curious,1,0,0,0,0,0,5,11-20,4,0,0,1,1,0,1,0,0,1,1,0,No_circle,Friend_family,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,Amazon,Neutral,Yes_if_discount,0,0,0,1,1,0,2110,151-200,150-250,Refill_system,Research_first,5,1,Interested,550.0,1560.0,1,1,4,3,0,0
R1759,Eco Warrior,25-34,Female,Tier2,50-100k,Couple,1,1,1,1,1,1,1,0,Amazon_Flipkart,701-1200,950.0,1356,1,0,1,1,0,0,1,0,lt6m,4,Yes_regularly,Conscious_buyer,0,0,0,1,0,1,5,21-30,4,0,0,0,1,0,1,0,0,0,0,1,Family_use,Doctor_derm,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,Nykaa,Very_imp,Yes_if_discount,0,0,1,1,1,0,1316,gt300,150-250,Monthly_sub,Order_now,5,1,Interested,950.0,366.0,2,5,1,2,0,0
R1760,Urban Renter,25-34,Female,Tier1,50-100k,Single,1,1,0,0,1,1,1,1,Quick_commerce,701-1200,950.0,714,1,1,0,0,1,0,1,1,2-5y,2,Yes_regularly,Occasional,0,0,1,1,0,0,2,11-20,4,0,1,1,0,0,0,1,0,1,0,0,Friends_rec,Doctor_derm,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Nykaa,Intl_std,Yes_if_discount,0,0,0,0,0,1,617,100-150,251-350,Monthly_sub,Wishlist,2,0,Not_Interested,950.0,-333.0,2,3,1,2,0,0
R1761,Eco Skeptic,45-54,Male,Metro,25-50k,Single,1,1,0,1,1,1,1,1,Amazon_Flipkart,701-1200,950.0,373,1,1,0,0,1,1,1,1,6m-2y,4,Yes_few,Curious,1,1,0,0,0,0,4,0,1,0,0,0,1,1,1,1,0,0,1,1,Family_use,Article_news,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Amazon,Neutral,Try_first,0,0,0,1,0,0,563,100-150,351-500,Quarterly_bulk,Research_first,2,0,Not_Interested,950.0,-387.0,2,2,2,5,0,0
R1762,Price Pragmatist,55+,Female,Tier2,lt25k,Family_large,1,0,1,0,1,1,1,1,Modern_trade,401-700,550.0,265,1,1,1,0,1,0,0,1,gt5y,3,No_not_priority,Not_priority,0,0,0,0,0,0,4,1-10,2,0,1,0,0,0,0,0,1,0,0,0,Family_use,Marketplace_browse,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,Eco_store,Very_imp,Yes_if_discount,0,0,0,0,0,1,197,100-150,lt150,Single,Order_now,4,1,Interested,550.0,-353.0,0,1,4,1,0,0
R1763,Eco Warrior,25-34,Female,Metro,gt200k,Single,1,0,1,1,1,1,0,0,Modern_trade,gt1200,1400.0,2339,0,0,0,0,0,1,1,0,gt5y,5,Yes_regularly,Conscious_buyer,1,1,1,1,1,0,3,11-20,5,0,0,1,1,0,0,0,1,0,1,1,I_influence,Free_sample,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Supermarket,Very_imp,Try_first,1,1,1,0,1,0,3000,201-300,351-500,Quarterly_bulk,Wishlist,5,1,Interested,1400.0,1600.0,5,3,0,3,1,0
R1764,Eco Skeptic,35-44,Female,Metro,50-100k,Family_small,0,1,1,1,1,1,1,0,Pharmacy,401-700,550.0,613,0,1,0,1,1,1,0,0,6m-2y,5,No_not_priority,Occasional,1,0,0,0,0,0,2,11-20,4,0,0,0,1,1,0,1,0,0,1,0,No_circle,Marketplace_browse,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Eco_store,Neutral,Yes_if_discount,0,1,1,0,0,0,331,100-150,150-250,Single,Research_first,2,0,Not_Interested,550.0,-219.0,1,0,1,3,0,0
R1765,Mindful Parent,35-44,Female,Tier1,25-50k,Family_small,1,1,1,1,1,1,1,1,Modern_trade,401-700,550.0,574,0,1,0,1,0,0,0,0,2-5y,5,No_considered,Curious,0,1,1,1,0,0,5,21-30,5,0,0,0,1,1,0,1,0,1,0,0,Family_use,Doctor_derm,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,Amazon,Neutral,Yes_if_discount,1,1,1,1,0,0,443,100-150,351-500,Single,Wishlist,4,1,Interested,550.0,-107.0,3,4,0,3,0,0
R1766,Mindful Parent,35-44,Other,Tier2,50-100k,Family_large,1,0,1,0,1,1,1,1,Modern_trade,,,942,1,1,0,0,0,1,0,1,6m-2y,2,Yes_few,Conscious_buyer,1,0,1,0,1,0,3,gt30,3,0,0,0,1,1,0,1,1,0,0,1,I_influence,Eco_store,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Nykaa,Neutral,Yes_if_discount,0,1,0,0,0,1,1011,151-200,351-500,Monthly_sub,Wishlist,5,1,Interested,,461.0,3,2,0,4,0,0
R1767,Urban Renter,35-44,Male,Tier1,50-100k,Couple,1,0,1,1,1,1,0,0,D2C,200-400,300.0,752,1,0,0,1,1,1,0,0,2-5y,4,Yes_few,Occasional,0,1,1,0,0,1,4,1-10,5,1,0,0,0,0,1,0,1,0,0,0,Friends_rec,Free_sample,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Brand_website,Neutral,No,0,1,1,1,0,0,484,lt100,251-350,Quarterly_bulk,Unlikely,3,0,Neutral,300.0,184.0,3,2,1,2,0,0
R1768,Eco Skeptic,35-44,Female,Metro,50-100k,Family_small,1,0,1,1,1,1,0,0,Kirana,401-700,550.0,473,1,0,0,0,1,0,1,0,2-5y,2,No_considered,Not_priority,1,0,0,0,1,0,3,11-20,4,0,0,0,1,1,1,1,0,0,1,0,Family_use,Influencer,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,Quick_comm,Neutral,Try_first,1,1,0,0,0,0,688,lt100,150-250,Refill_system,Wishlist,3,0,Neutral,550.0,138.0,2,1,2,4,0,0
R1769,Eco Skeptic,25-34,Male,Metro,gt200k,Family_small,1,0,1,0,1,1,1,0,Modern_trade,lt200,150.0,2449,1,0,0,0,0,0,0,0,2-5y,5,Yes_regularly,Not_priority,1,0,0,0,0,1,3,1-10,2,1,0,0,0,0,0,0,0,1,1,0,No_circle,Marketplace_browse,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,Nykaa,Intl_std,No,0,0,0,1,0,1,1101,201-300,150-250,Refill_system,Research_first,1,0,Not_Interested,150.0,951.0,2,1,3,2,1,0
R1770,Eco Skeptic,18-24,Female,Metro,50-100k,Family_small,1,1,1,0,1,1,1,0,Pharmacy,gt1200,1400.0,645,1,0,0,0,1,1,0,1,2-5y,4,No_not_priority,Occasional,0,1,0,0,0,0,5,1-10,2,1,0,0,0,1,1,0,1,1,0,0,Friends_rec,Free_sample,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,Supermarket,Somewhat,Yes_if_discount,0,0,0,1,0,0,510,151-200,150-250,Monthly_sub,Research_first,3,0,Neutral,1400.0,-890.0,1,2,0,4,0,0
R1771,Eco Skeptic,25-34,Female,Tier2,gt200k,Single,1,1,1,1,1,1,1,1,Amazon_Flipkart,200-400,300.0,1692,1,1,1,0,1,1,1,0,gt5y,4,No_not_priority,Occasional,1,1,1,0,0,0,4,1-10,4,1,0,0,0,0,0,1,1,1,1,0,No_circle,Friend_family,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,Amazon,Somewhat,Try_first,0,0,0,0,0,0,1755,201-300,251-350,Single,No,1,0,Not_Interested,300.0,1455.0,3,2,4,4,0,0
R1772,Urban Renter,18-24,Female,Metro,lt25k,Couple,1,0,0,0,0,1,1,1,Quick_commerce,401-700,550.0,304,1,0,1,0,1,0,1,1,gt5y,4,Yes_few,Occasional,1,1,0,0,0,0,4,1-10,2,1,0,0,0,0,1,1,1,1,0,1,Friends_rec,Friend_family,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,Amazon,Somewhat,Try_first,0,1,0,1,0,0,436,151-200,gt500,Monthly_sub,Wishlist,5,1,Interested,550.0,-114.0,2,3,3,5,0,0
R1773,Price Pragmatist,45-54,Male,Metro,50-100k,Joint,0,1,0,0,1,1,1,1,Kirana,lt200,150.0,220,1,1,0,0,0,1,1,1,No_fixed,3,No_not_priority,Not_priority,1,0,0,1,0,0,2,1-10,5,0,1,0,0,0,0,0,0,0,0,0,No_circle,Friend_family,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,Quick_comm,Very_imp,Yes_already,0,0,0,0,0,0,580,100-150,lt150,Single,Unlikely,1,0,Not_Interested,150.0,430.0,2,1,3,0,1,0
R1774,Price Pragmatist,45-54,Female,Tier3,50-100k,Family_small,1,0,1,0,1,1,0,1,Kirana,200-400,300.0,459,1,1,0,1,1,1,1,1,gt5y,5,No_considered,Not_priority,0,0,1,1,1,0,2,1-10,4,1,0,0,0,1,1,0,0,1,0,1,No_circle,Marketplace_browse,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,Amazon,Neutral,No,0,0,0,0,0,1,916,151-200,150-250,Single,Research_first,4,1,Interested,300.0,616.0,3,1,3,4,0,0
R1775,Urban Renter,25-34,Female,Metro,50-100k,Single,1,1,1,1,0,1,0,0,Modern_trade,701-1200,950.0,827,0,0,1,1,1,1,1,0,2-5y,5,Yes_few,Occasional,1,0,0,1,1,0,2,gt30,4,1,0,0,0,0,1,0,1,1,0,1,Friends_rec,Influencer,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,Quick_comm,Somewhat,No,0,0,1,1,0,0,899,151-200,150-250,Single,Wishlist,4,1,Interested,950.0,-51.0,3,4,2,4,1,0
R1776,Mindful Parent,35-44,Male,Tier2,lt25k,Couple,1,1,1,1,1,1,0,0,Amazon_Flipkart,401-700,550.0,257,1,1,1,1,0,0,0,1,6m-2y,4,No_considered,Occasional,1,1,1,0,1,0,5,0,5,0,0,0,1,0,1,0,0,1,0,0,No_circle,Free_sample,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,Quick_comm,Intl_std,Yes_already,0,0,0,1,0,0,342,100-150,150-250,Quarterly_bulk,Research_first,2,0,Neutral,550.0,-208.0,4,5,2,2,0,0
R1777,Urban Renter,25-34,Female,Tier1,25-50k,Single,1,0,0,1,1,0,1,0,Amazon_Flipkart,701-1200,950.0,523,1,0,0,1,1,0,1,1,6m-2y,2,Yes_few,Occasional,1,1,1,0,0,0,4,1-10,4,0,0,0,1,0,0,1,0,1,1,0,Family_use,Doctor_derm,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,Brand_website,Somewhat,Yes_if_discount,1,0,1,0,0,0,277,lt100,lt150,Monthly_sub,Wishlist,3,0,Interested,950.0,-673.0,3,3,3,3,0,0
R1778,Eco Skeptic,18-24,Male,Tier1,lt25k,Single,1,1,0,0,0,1,1,1,Quick_commerce,401-700,550.0,245,1,0,0,1,0,0,0,1,gt5y,4,Yes_few,Conscious_buyer,0,1,1,1,0,0,5,11-20,5,0,1,0,0,0,1,0,0,1,1,1,Family_use,Friend_family,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Amazon,Not_imp,Yes_if_discount,0,0,0,1,0,0,266,lt100,251-350,Single,Unlikely,3,0,Neutral,550.0,-284.0,3,2,1,4,1,0
R1779,Mindful Parent,45-54,Male,Tier1,100-200k,Family_small,1,0,1,1,1,1,0,1,Kirana,701-1200,950.0,803,0,1,0,0,1,0,0,1,2-5y,5,Yes_regularly,Occasional,0,0,1,0,0,1,2,11-20,1,1,1,1,0,0,0,1,0,0,0,0,Friends_rec,Friend_family,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Amazon,Somewhat,Yes_already,0,1,0,0,0,0,1374,lt100,251-350,Single,Wishlist,5,1,Interested,950.0,424.0,2,1,2,1,0,0
R1780,Price Pragmatist,35-44,Female,Tier1,50-100k,Family_small,1,0,1,1,1,1,0,1,Amazon_Flipkart,lt200,150.0,516,1,1,1,1,0,1,1,0,2-5y,3,No_not_priority,Occasional,0,0,0,0,0,1,4,1-10,3,1,1,0,0,0,0,1,1,0,0,0,No_circle,Doctor_derm,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,Eco_store,Somewhat,Try_first,0,1,0,0,0,1,538,gt300,351-500,Single,Research_first,2,0,Not_Interested,150.0,388.0,1,2,4,2,0,0
R1781,Eco Warrior,35-44,Female,Tier1,50-100k,Single,1,0,1,1,0,1,1,0,D2C,gt1200,1400.0,468,1,1,0,1,1,1,0,1,No_fixed,5,Yes_few,Core_identity,1,1,1,0,1,0,2,21-30,5,1,1,0,0,1,0,0,0,0,0,1,Friends_rec,Free_sample,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,Amazon,Very_imp,Yes_already,0,0,1,0,1,0,1100,201-300,251-350,Monthly_sub,Order_now,5,1,Interested,1400.0,-300.0,4,5,0,2,0,0
R1782,Price Pragmatist,35-44,Male,Tier3,lt25k,Family_large,1,0,0,0,1,1,1,0,Kirana,401-700,550.0,156,1,1,1,1,0,0,1,0,2-5y,1,No_considered,Not_priority,0,1,1,0,1,0,1,0,3,0,0,0,1,0,1,0,1,1,0,0,No_circle,Eco_store,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Nykaa,Somewhat,No,1,0,0,0,1,0,238,151-200,lt150,Monthly_sub,Wishlist,1,0,Not_Interested,550.0,-312.0,3,1,1,3,0,0
R1783,Eco Skeptic,45-54,Female,Tier2,25-50k,Single,1,0,0,0,1,1,0,1,Pharmacy,401-700,550.0,588,1,1,1,0,1,0,1,1,gt5y,5,Yes_few,Occasional,0,0,0,0,1,0,4,1-10,4,0,0,0,1,0,1,0,0,0,0,0,Family_use,Free_sample,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Supermarket,Neutral,Try_first,0,0,1,1,0,1,230,201-300,150-250,Single,Unlikely,3,0,Neutral,550.0,-320.0,1,2,1,1,0,0
R1784,Urban Renter,25-34,Male,Tier1,25-50k,Single,1,0,1,0,1,1,0,1,D2C,701-1200,950.0,786,1,1,0,1,1,1,0,0,2-5y,4,No_considered,Occasional,1,0,0,1,0,0,3,1-10,4,1,0,0,0,0,0,1,0,1,0,0,Friends_rec,Eco_store,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,Amazon,Very_imp,Try_first,1,0,0,0,0,1,322,201-300,lt150,Refill_system,Wishlist,5,1,Interested,950.0,-628.0,2,6,1,2,0,0
R1785,Urban Renter,25-34,Female,Tier1,25-50k,Single,1,1,1,0,1,1,0,0,Quick_commerce,401-700,550.0,619,1,0,0,0,1,0,0,1,2-5y,4,No_considered,Conscious_buyer,0,0,0,0,1,0,3,11-20,3,0,1,0,0,1,1,1,1,0,0,0,No_circle,Article_news,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,Brand_website,Neutral,Yes_already,1,1,0,0,0,0,646,100-150,gt500,Single,Research_first,5,1,Interested,550.0,96.0,1,4,2,4,0,0
R1786,Price Pragmatist,55+,Female,Tier2,lt25k,Family_small,0,1,0,1,1,1,1,1,Kirana,200-400,300.0,234,1,0,1,0,1,0,0,0,2-5y,2,Yes_regularly,Not_priority,0,0,1,0,0,0,2,1-10,2,1,0,0,0,0,0,0,1,0,0,0,No_circle,Marketplace_browse,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,Eco_store,Very_imp,No,0,0,0,0,0,0,174,100-150,251-350,Single,Unlikely,1,0,Not_Interested,300.0,-126.0,1,0,3,1,0,0
R1787,Urban Renter,25-34,Female,Metro,50-100k,Joint,1,1,1,1,1,1,0,0,D2C,701-1200,950.0,509,0,1,0,1,1,0,1,1,lt6m,4,Yes_few,Occasional,0,1,0,1,0,0,3,1-10,5,0,1,0,0,0,0,1,0,0,1,0,I_influence,Marketplace_browse,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,Nykaa,Neutral,Yes_if_discount,0,0,0,0,0,0,1027,151-200,150-250,Quarterly_bulk,No,2,0,Not_Interested,950.0,77.0,2,5,1,2,0,0
R1788,Urban Renter,25-34,Female,Metro,25-50k,Family_small,1,1,1,0,1,1,0,0,Quick_commerce,200-400,300.0,325,0,1,1,1,0,0,0,1,lt6m,4,No_not_priority,Occasional,1,0,0,1,0,0,3,1-10,3,1,0,0,0,0,1,0,1,1,0,1,No_circle,Influencer,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Nykaa,Not_imp,Try_first,1,0,0,0,0,0,692,100-150,lt150,Monthly_sub,Research_first,4,1,Interested,300.0,392.0,2,4,2,4,0,0
R1789,Eco Warrior,35-44,Male,Tier1,50-100k,Couple,1,1,1,0,1,0,1,1,D2C,200-400,300.0,1078,1,1,1,1,1,1,1,1,6m-2y,4,No_considered,Conscious_buyer,1,1,0,1,0,0,5,11-20,5,0,1,0,0,0,1,0,0,1,0,0,I_influence,Influencer,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Amazon,Somewhat,Yes_if_discount,0,1,0,0,1,0,833,151-200,gt500,Monthly_sub,Wishlist,5,1,Interested,300.0,533.0,3,6,0,2,0,0
R1790,Eco Skeptic,25-34,Female,Tier1,25-50k,Family_large,1,0,1,1,0,1,1,1,Amazon_Flipkart,lt200,150.0,439,0,1,1,0,1,0,1,0,lt6m,3,No_not_priority,Not_priority,1,0,1,0,1,1,4,1-10,4,0,0,0,1,1,1,0,0,1,0,0,No_circle,Friend_family,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,Amazon,Not_imp,Try_first,0,0,1,0,0,0,211,151-200,150-250,Quarterly_bulk,Research_first,2,0,Not_Interested,150.0,61.0,4,1,2,3,0,0
R1791,Mindful Parent,35-44,Female,Tier2,25-50k,Joint,1,0,0,1,1,1,0,1,Amazon_Flipkart,701-1200,950.0,351,1,0,1,1,1,1,0,1,6m-2y,4,No_considered,Conscious_buyer,0,0,1,0,0,1,4,1-10,3,0,0,0,1,1,0,0,0,0,0,0,No_circle,Marketplace_browse,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,Amazon,Very_imp,Try_first,1,1,0,1,0,0,541,100-150,351-500,Quarterly_bulk,Order_now,3,0,Interested,950.0,-409.0,2,2,2,1,0,0
R1792,Urban Renter,18-24,Male,Tier2,100-200k,Couple,0,0,1,0,1,1,1,0,Amazon_Flipkart,401-700,550.0,1321,1,1,1,1,1,1,0,1,lt6m,4,Yes_few,Conscious_buyer,0,1,0,1,0,0,4,21-30,5,0,0,0,1,1,0,1,0,1,0,1,Unsure,Friend_family,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,Brand_website,Somewhat,Try_first,0,0,1,0,0,0,637,201-300,lt150,Quarterly_bulk,Research_first,5,1,Interested,550.0,87.0,2,3,2,4,1,0
R1793,Eco Skeptic,25-34,Male,Metro,50-100k,Family_small,1,1,0,1,1,1,0,1,Amazon_Flipkart,gt1200,1400.0,278,1,1,0,1,1,0,1,0,6m-2y,4,Yes_regularly,Occasional,0,1,1,0,1,0,4,1-10,3,0,1,0,0,1,1,0,0,0,1,0,No_circle,Free_sample,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,Amazon,Somewhat,Yes_if_discount,0,0,1,1,0,0,733,151-200,351-500,Single,Wishlist,4,1,Interested,1400.0,-667.0,3,2,4,3,0,0
R1794,Urban Renter,18-24,Other,Tier1,50-100k,Single,1,0,0,0,1,1,0,1,Quick_commerce,lt200,150.0,502,0,1,0,0,0,0,0,1,lt6m,4,No_considered,Occasional,0,0,1,1,0,0,2,11-20,2,1,0,0,0,0,0,0,0,1,1,0,Friends_rec,Friend_family,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,Amazon,Very_imp,Try_first,0,1,0,1,0,0,565,100-150,251-350,Quarterly_bulk,Unlikely,4,1,Interested,150.0,415.0,2,4,1,2,0,1
R1795,Eco Warrior,25-34,Female,Metro,50-100k,Single,1,1,1,0,0,0,1,0,Kirana,701-1200,950.0,560,1,1,0,1,1,1,0,0,6m-2y,5,Yes_regularly,Core_identity,0,0,0,1,0,1,5,21-30,5,0,0,0,1,0,1,0,0,0,0,1,Friends_rec,Doctor_derm,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,Quick_comm,Somewhat,Yes_already,1,0,0,0,0,0,1371,lt100,251-350,Refill_system,Order_now,5,1,Interested,950.0,421.0,2,6,0,2,0,0
R1796,Eco Warrior,25-34,Female,Tier1,25-50k,Family_small,1,0,1,0,1,1,1,0,Amazon_Flipkart,701-1200,950.0,440,1,1,0,1,0,1,1,1,6m-2y,3,Yes_regularly,Occasional,1,1,1,1,1,0,2,21-30,5,1,0,0,0,0,1,1,0,1,0,0,Friends_rec,Friend_family,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,Brand_website,Somewhat,Yes_already,1,1,1,0,0,0,732,201-300,351-500,Monthly_sub,Research_first,3,0,Neutral,950.0,-218.0,5,5,1,3,0,0
R1797,Urban Renter,25-34,Female,Metro,lt25k,Family_small,1,1,0,1,1,1,0,0,D2C,401-700,550.0,192,1,0,0,1,0,0,1,0,2-5y,2,Yes_regularly,Conscious_buyer,1,0,1,1,0,0,3,1-10,3,1,0,0,0,0,0,0,0,1,0,0,Friends_rec,Free_sample,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,Amazon,Neutral,Try_first,0,1,0,1,0,0,282,151-200,gt500,Single,Research_first,5,1,Interested,550.0,-268.0,3,3,3,1,0,0
R1798,Eco Warrior,25-34,Male,Metro,gt200k,Single,1,1,1,1,1,0,1,0,D2C,701-1200,950.0,1631,1,0,0,1,1,0,0,1,lt6m,5,Yes_regularly,Core_identity,1,0,1,1,1,0,3,21-30,5,0,1,0,0,1,0,1,0,1,0,1,Unsure,Influencer,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,Quick_comm,Somewhat,Yes_already,0,1,1,0,1,0,3000,201-300,gt500,Monthly_sub,Unlikely,4,1,Interested,950.0,2050.0,4,6,2,4,1,0
R1799,Eco Warrior,25-34,Female,Tier1,50-100k,Couple,1,0,1,1,1,1,1,0,Amazon_Flipkart,401-700,550.0,1293,1,1,0,1,1,0,0,1,lt6m,5,Yes_few,Core_identity,1,1,1,1,0,1,3,11-20,4,0,1,0,0,0,0,0,0,1,1,1,Friends_rec,Influencer,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,Eco_store,Very_imp,Yes_if_discount,1,1,0,0,1,0,1389,151-200,251-350,Refill_system,Unlikely,5,1,Interested,550.0,839.0,5,6,0,3,0,0
R1800,Eco Warrior,25-34,Male,Metro,25-50k,Couple,1,1,1,0,1,0,1,0,D2C,401-700,550.0,1190,1,0,1,0,1,0,1,1,6m-2y,5,Yes_regularly,Core_identity,1,1,0,0,0,0,5,11-20,2,1,0,0,0,1,0,1,0,0,0,0,No_circle,Friend_family,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,Nykaa,Intl_std,Yes_if_discount,0,1,1,1,0,0,950,201-300,351-500,Monthly_sub,Order_now,5,1,Interested,550.0,400.0,2,4,1,2,0,0
R1801,Price Pragmatist,25-34,Female,Tier3,50-100k,Family_small,0,1,1,1,1,0,1,1,Pharmacy,401-700,550.0,663,1,1,1,0,0,0,1,1,2-5y,4,No_not_priority,Not_priority,0,0,0,1,0,0,1,11-20,2,1,0,0,0,0,0,1,0,1,0,0,Friends_rec,Marketplace_browse,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,Brand_website,Very_imp,No,0,1,0,0,0,0,519,100-150,lt150,Single,Unlikely,1,0,Not_Interested,550.0,-31.0,1,2,4,2,0,0
R1802,Urban Renter,25-34,Other,Tier2,25-50k,Single,1,0,1,0,1,1,1,1,Modern_trade,701-1200,950.0,322,1,0,0,0,1,0,0,1,lt6m,4,No_not_priority,Conscious_buyer,1,1,0,0,1,0,3,1-10,4,0,0,0,1,0,0,1,0,0,1,0,Friends_rec,Free_sample,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,Quick_comm,Very_imp,Try_first,1,1,1,0,0,0,517,100-150,150-250,Single,Unlikely,3,0,Neutral,950.0,-433.0,3,5,2,2,0,0
R1803,Eco Skeptic,35-44,Male,Tier1,50-100k,Couple,1,1,1,1,1,1,1,1,Kirana,200-400,300.0,478,0,0,1,1,0,0,0,0,gt5y,3,Yes_few,Curious,1,1,0,0,1,1,3,1-10,3,0,0,0,1,1,0,1,0,1,0,0,No_circle,Friend_family,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,Eco_store,Very_imp,Try_first,0,0,0,1,0,0,421,100-150,251-350,Single,No,3,0,Neutral,300.0,121.0,4,2,1,3,0,0
R1804,Mindful Parent,25-34,Female,Tier3,25-50k,Family_small,1,0,0,1,1,0,1,1,Amazon_Flipkart,200-400,300.0,482,0,1,1,1,1,0,1,1,6m-2y,4,No_considered,Core_identity,1,0,1,0,0,0,4,0,5,0,1,1,0,1,0,0,0,0,0,1,No_circle,Friend_family,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,Nykaa,Very_imp,Yes_already,0,1,1,1,0,0,611,201-300,351-500,Single,Order_now,5,1,Interested,300.0,311.0,2,5,1,2,0,0
R1805,Eco Skeptic,45-54,Male,Tier1,50-100k,Couple,1,0,1,1,1,1,1,1,Quick_commerce,lt200,150.0,781,0,1,0,1,0,0,0,0,6m-2y,4,No_not_priority,Conscious_buyer,0,0,0,0,0,0,4,1-10,5,1,0,0,0,1,0,0,1,1,1,0,Friends_rec,Free_sample,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,Eco_store,Somewhat,Yes_already,1,0,0,0,0,0,508,151-200,150-250,Monthly_sub,Research_first,4,1,Interested,150.0,358.0,0,3,2,4,0,1
